///////////////////////////////////////////////////////////////////////////////
This File contains 
column 1: ER
column 2: solid line in Fig. 3
column 3: dashed line in Fig. 3
column 4: ER for low bound of gray band in Fig. 3
column 5: low bound of gray band in Fig. 3
column 6: ER for upper bound of gray band in Fig. 3
column 7: upper bound of gray band in Fig. 3
///////////////////////////////////////////////////////////////////////////////
The QF values are calculated for 8000 uniformly spaced points on a logarithmic 
scale between 0.0478327 and 3018.2877 keV in ER. Four points were added
above 3 MeV.
///////////////////////////////////////////////////////////////////////////////
5.1017774e-02,6.2177862e-03,7.4127403e-03,2.4920693e-02,6.0324719e-03,8.3693012e-02,5.6529027e-03
5.1057601e-02,6.2885215e-03,7.4970619e-03,2.4941432e-02,6.1010804e-03,8.3755408e-02,5.7172462e-03
5.1097486e-02,6.3591764e-03,7.5812874e-03,2.4962203e-02,6.1696103e-03,8.3817893e-02,5.7815176e-03
5.1137430e-02,6.4297510e-03,7.6654168e-03,2.4983007e-02,6.2380614e-03,8.3880465e-02,5.8457167e-03
5.1184291e-02,6.4993740e-03,7.7494499e-03,2.5003843e-02,6.3064338e-03,8.3950314e-02,5.9093376e-03
5.1227494e-02,6.5693756e-03,7.8333865e-03,2.5024711e-02,6.3747273e-03,8.4015875e-02,5.9731871e-03
5.1267614e-02,6.6396955e-03,7.9172267e-03,2.5045612e-02,6.4429417e-03,8.4078712e-02,6.0371621e-03
5.1307793e-02,6.7099346e-03,7.9995091e-03,2.5066546e-02,6.5110771e-03,8.4141638e-02,6.1010647e-03
5.1348031e-02,6.7800927e-03,8.0830416e-03,2.5087512e-02,6.5791333e-03,8.4204652e-02,6.1648947e-03
5.1388328e-02,6.8501699e-03,8.1665767e-03,2.5108511e-02,6.6471103e-03,8.4267755e-02,6.2286521e-03
5.1428685e-02,6.9201659e-03,8.2500149e-03,2.5129542e-02,6.7150080e-03,8.4330947e-02,6.2923368e-03
5.1469101e-02,6.9900809e-03,8.3333562e-03,2.5150607e-02,6.7828266e-03,8.4394227e-02,6.3559487e-03
5.1509576e-02,7.0599148e-03,8.4166004e-03,2.5171704e-02,6.8505657e-03,8.4457597e-02,6.4194878e-03
5.1550110e-02,7.1296675e-03,8.4997476e-03,2.5192834e-02,6.9182254e-03,8.4521056e-02,6.4829540e-03
5.1590704e-02,7.1993389e-03,8.5827976e-03,2.5213997e-02,6.9858057e-03,8.4585262e-02,6.5462965e-03
5.1631358e-02,7.2689290e-03,8.6657504e-03,2.5235192e-02,7.0533063e-03,8.4657991e-02,6.6089067e-03
5.1672072e-02,7.3384377e-03,8.7486061e-03,2.5256421e-02,7.1207272e-03,8.4721970e-02,6.6721275e-03
5.1712845e-02,7.4078649e-03,8.8313645e-03,2.5277683e-02,7.1880684e-03,8.4785787e-02,6.7352950e-03
5.1753678e-02,7.4772106e-03,8.9140255e-03,2.5298978e-02,7.2553298e-03,8.4849694e-02,6.7983894e-03
5.1794571e-02,7.5464747e-03,8.9965891e-03,2.5320307e-02,7.3225114e-03,8.4913691e-02,6.8614106e-03
5.1835525e-02,7.6156573e-03,9.0790552e-03,2.5341668e-02,7.3896131e-03,8.4977778e-02,6.9243586e-03
5.1876538e-02,7.6847583e-03,9.1614236e-03,2.5363063e-02,7.4566350e-03,8.5041955e-02,6.9872334e-03
