number of fields, first field [V/m], last field [V/m], number of thetas, first theta [rad], last theta [rad], number of machs, first mach, last mach
71 0.0 1818.0 2 0.0 3.1416 10 0.0 40.0
fit type [0 = Gaus., 1 = Expon., 2 = Zero], mean [ns], std [ns]
gaus 0.263530 0.095383
gaus 0.312552 -0.095355
gaus 0.361530 0.095475
gaus 0.410521 -0.095564
gaus 0.459526 0.095595
exp 0.062579 1.000000
exp 0.061797 1.000000
exp 0.056310 1.000000
exp 0.047809 1.000000
exp 0.039268 1.000000
gaus 0.258746 0.093701
gaus 0.210796 0.094217
gaus 0.162425 0.095348
gaus 0.114075 0.096155
gaus 0.066622 0.095948
gaus 0.020891 0.094694
gaus -0.022532 0.092635
gaus -0.063401 0.090073
gaus -0.101701 0.087244
gaus -0.137669 0.084339
gaus 0.258746 0.093701
gaus 0.306479 0.093672
gaus 0.354168 -0.093791
gaus 0.401869 -0.093879
gaus 0.449584 0.093911
exp 0.292440 1.000000
exp 0.060858 1.000000
exp 0.055741 1.000000
exp 0.047572 1.000000
exp 0.039171 1.000000
gaus 0.254172 0.092091
gaus 0.207452 0.092592
gaus 0.160324 0.093693
gaus 0.113205 0.094494
gaus 0.066932 0.094324
gaus 0.022300 0.093135
gaus -0.020119 0.091158
gaus -0.060075 0.088681
gaus -0.097543 0.085934
gaus -0.132742 0.083105
gaus 0.254172 0.092091
gaus 0.300681 0.092062
gaus 0.347147 -0.092178
gaus 0.393624 -0.092266
gaus 0.440115 0.092300
exp 0.313643 1.000000
exp 0.059951 1.000000
exp 0.055175 1.000000
exp 0.047315 1.000000
exp 0.039085 1.000000
gaus 0.249792 0.090548
gaus 0.204242 0.091036
gaus 0.158294 0.092107
gaus 0.112345 0.092904
gaus 0.067195 0.092766
gaus 0.023616 0.091636
gaus -0.017851 0.089739
gaus -0.056936 0.087343
gaus -0.093610 0.084675
gaus -0.128074 0.081918
gaus 0.249792 0.090548
gaus 0.295139 0.090520
gaus 0.340443 -0.090634
gaus 0.385757 0.090721
gaus 0.431086 -0.090755
exp 0.327635 1.000000
exp 0.059063 1.000000
exp 0.054614 1.000000
exp 0.047054 1.000000
exp 0.038982 1.000000
gaus 0.245594 0.089069
gaus 0.201156 0.089543
gaus 0.156331 0.090587
gaus 0.111496 0.091377
gaus 0.067415 0.091270
gaus 0.024834 0.090198
gaus -0.015717 0.088374
gaus -0.053970 0.086055
gaus -0.089884 0.083462
gaus -0.123646 0.080775
gaus 0.245594 0.089069
gaus 0.289835 0.089041
gaus 0.334034 0.089152
gaus 0.378243 -0.089239
gaus 0.422466 -0.089273
exp 0.338062 1.000000
exp 0.058199 1.000000
exp 0.054069 1.000000
exp 0.046789 1.000000
exp 0.038877 1.000000
gaus 0.241566 0.087649
gaus 0.198187 0.088110
gaus 0.154432 0.089127
gaus 0.110658 0.089912
gaus 0.067596 0.089832
gaus 0.025970 0.088815
gaus -0.013706 0.087060
gaus -0.051163 0.084815
gaus -0.086349 0.082293
gaus -0.119440 0.079672
gaus 0.241566 0.087649
gaus 0.284754 0.087620
gaus 0.327901 0.087729
gaus 0.371056 -0.087816
gaus 0.414226 -0.087851
exp 0.346196 1.000000
exp 0.057359 1.000000
exp 0.053517 1.000000
exp 0.046520 1.000000
exp 0.038769 1.000000
gaus 0.237698 0.086284
gaus 0.195328 0.086732
gaus 0.152592 0.087727
gaus 0.109831 0.088503
gaus 0.067743 0.088449
gaus 0.027028 0.087483
gaus -0.011810 0.085794
gaus -0.048503 0.083619
gaus -0.082993 0.081166
gaus -0.115440 0.078608
gaus 0.237698 0.086284
gaus 0.279881 0.086255
gaus 0.322024 0.086362
gaus 0.364176 -0.086449
gaus 0.406341 -0.086484
exp 0.353597 1.000000
exp 0.056542 1.000000
exp 0.052971 1.000000
exp 0.046265 1.000000
exp 0.038658 1.000000
gaus 0.233979 0.084970
gaus 0.192572 0.085407
gaus 0.150810 0.086378
gaus 0.109015 0.087147
gaus 0.067859 0.087118
gaus 0.028017 0.086201
gaus -0.010019 0.084573
gaus -0.045967 0.082460
gaus -0.079803 0.080078
gaus -0.111633 0.077581
gaus 0.233979 0.084970
gaus 0.275204 0.084942
gaus 0.316389 0.085046
gaus 0.357582 -0.085133
gaus 0.398788 -0.085169
exp 0.358867 1.000000
exp 0.055748 1.000000
exp 0.052430 1.000000
exp 0.045990 1.000000
exp 0.038544 1.000000
gaus 0.230400 0.083706
gaus 0.189915 0.084132
gaus 0.149083 0.085080
gaus 0.108212 0.085842
gaus 0.067946 0.085835
gaus 0.028939 0.084964
gaus -0.008327 0.083395
gaus -0.043573 0.081346
gaus -0.076767 0.079026
gaus -0.108004 0.076589
gaus 0.230400 0.083706
gaus 0.270709 0.083677
gaus 0.310979 0.083780
gaus 0.351256 0.083866
gaus 0.391547 -0.083903
exp 0.363163 1.000000
exp 0.054978 1.000000
exp 0.051896 1.000000
exp 0.045714 1.000000
exp 0.038444 1.000000
gaus 0.226954 0.082487
gaus 0.187349 0.082903
gaus 0.147407 0.083829
gaus 0.107420 0.084584
gaus 0.068008 0.084597
gaus 0.029802 0.083770
gaus -0.006726 0.082257
gaus -0.041297 0.080269
gaus -0.073875 0.078010
gaus -0.104543 0.075629
gaus 0.226954 0.082487
gaus 0.266387 0.082459
gaus 0.305781 0.082560
gaus 0.345182 0.082646
gaus 0.384597 -0.082682
exp 0.366647 1.000000
exp 0.054226 1.000000
exp 0.051369 1.000000
exp 0.045435 1.000000
exp 0.038325 1.000000
gaus 0.223632 0.081312
gaus 0.184871 0.081718
gaus 0.145781 0.082623
gaus 0.106640 0.083371
gaus 0.068046 0.083403
gaus 0.030609 0.082617
gaus -0.005210 0.081158
gaus -0.039133 0.079228
gaus -0.071117 0.077027
gaus -0.101238 0.074700
gaus 0.223632 0.081312
gaus 0.262227 0.081284
gaus 0.300782 0.081383
gaus 0.339345 0.081469
gaus 0.377920 0.081506
exp 0.369472 1.000000
exp 0.053494 1.000000
exp 0.050858 1.000000
exp 0.045155 1.000000
exp 0.038204 1.000000
gaus 0.220428 0.080178
gaus 0.182474 0.080576
gaus 0.144201 -0.081459
gaus 0.105872 0.082199
gaus 0.068063 0.082250
gaus 0.031364 0.081502
gaus -0.003773 0.080094
gaus -0.037072 0.078220
gaus -0.068485 0.076074
gaus -0.098080 0.073800
gaus 0.220428 0.080178
gaus 0.258219 0.080150
gaus 0.295971 0.080247
gaus 0.333730 0.080333
gaus 0.371501 0.080370
exp 0.371738 1.000000
exp 0.052782 1.000000
exp 0.050344 1.000000
exp 0.044873 1.000000
exp 0.038081 1.000000
gaus 0.217335 0.079083
gaus 0.180156 0.079472
gaus 0.142667 -0.080335
